GEO_ID,Total,White,Black,NativeAmerican,Asian,HawaiianAPI,Other,Twoplus
6037910707,5968,1421,1130,139,138,11,2012,1117
6037910709,1818,821,72,35,51,0,515,324
6037910712,3155,711,387,89,72,3,1295,598
6037910713,6055,1048,913,164,205,1,2632,1092
6037910714,3934,783,411,92,69,9,1860,710
6037910715,7105,1494,807,228,235,13,3025,1303
6037910716,6636,1697,792,147,167,28,2484,1321
6037910717,2403,547,410,42,74,1,907,422
6037910718,5861,1022,900,72,207,1,2628,1031
6037910719,4484,738,732,113,198,0,1927,776
6037910720,5194,1087,692,93,187,5,2296,834
6037910721,3330,786,305,121,75,7,1503,533
6037910804,3338,2232,41,30,86,3,447,499
6037910807,6092,2999,385,64,608,6,1054,976
6037910808,3494,1944,74,44,177,2,615,638
6037910809,2337,1685,43,17,171,6,141,274
6037910810,2685,1622,109,25,269,11,297,352
6037910814,3601,2551,44,33,66,1,340,566
6037910815,5142,3505,102,67,101,17,724,626
6037911001,3958,2334,156,114,117,4,578,655
6037911100,7827,1943,541,283,79,4,3545,1432
6037920013,7801,4086,453,45,1319,5,725,1168
6037920015,6724,4324,190,31,649,8,468,1054
6037920016,4423,2692,223,15,451,7,357,678
6037920017,4241,2566,66,43,251,3,606,706
6037920018,2184,1536,39,17,111,3,154,324
6037920020,7009,4269,158,64,383,8,901,1226
6037920028,8017,3775,454,43,1506,23,980,1236
6037920029,5931,2804,288,84,462,10,1342,941
6037920030,5399,2503,294,52,685,6,994,865
6037920031,4850,2689,252,42,772,6,430,659
6037920034,4152,1936,210,44,476,6,769,711
6037920035,8172,3018,323,150,705,12,2446,1518
6037920038,2629,763,155,102,144,0,975,490
6037920039,1808,990,47,14,169,1,225,362
6037920040,5045,2005,518,83,473,15,1130,821
6037920041,1473,697,124,21,126,1,270,234
6037920042,7762,3227,551,127,995,19,1547,1296
6037920043,8832,3734,570,43,2156,7,968,1354
6037920044,2737,1639,66,16,287,13,294,422
6037920045,4438,2795,94,41,451,10,332,715
6037920046,2914,1168,229,40,255,6,717,499
6037920047,6676,1644,610,182,481,19,2698,1042
6037920048,6307,2268,101,97,380,10,2417,1034
6037920049,5777,3162,240,38,783,9,615,930
6037920050,1328,1022,28,20,25,2,98,133
6037920102,5115,2610,197,88,379,17,1011,813
6037920104,2732,1788,59,35,165,1,283,401
6037920106,3096,1230,83,61,76,5,1038,603
6037920109,5766,3481,224,26,873,14,379,769
6037920110,3098,1932,87,11,439,6,211,412
6037920111,3053,1870,57,26,329,4,243,524
6037920112,4220,2680,82,23,484,0,347,604
6037920114,6331,3417,327,26,1184,11,479,887
6037920115,4144,2419,96,24,738,11,293,563
6037920116,5057,2974,134,69,479,12,559,830
6037920118,5931,3219,221,41,834,5,590,1021
6037920119,1833,984,42,12,293,2,142,358
6037920120,4192,2088,208,16,1020,4,272,584
6037920121,10332,4464,493,29,3209,23,644,1470
6037920200,5584,845,1287,9,75,25,3321,22
6037920303,1593,865,89,7,343,1,104,184
6037920312,5933,3463,198,86,318,10,1112,746
6037920313,5304,2939,88,83,421,4,896,873
6037920314,3142,1846,111,32,274,3,350,526
6037920322,2998,1831,68,23,229,0,316,531
6037920326,7212,3521,353,49,1654,16,666,953
6037920328,1987,1180,111,13,311,3,129,240
6037920329,6723,4312,185,52,658,8,488,1020
6037920330,4166,2993,91,16,391,3,213,459
6037920331,3751,2439,60,20,383,2,310,537
6037920332,1950,1254,41,10,108,0,267,270
6037920334,6363,4153,164,72,729,7,384,854
6037920338,5642,2973,151,37,1444,0,321,716
6037920339,8114,3796,357,29,2515,13,418,986
6037920340,3208,1031,37,118,198,3,1277,544
6037920341,3287,578,51,106,116,3,1864,569
6037920342,3011,493,70,81,144,1,1509,713
6037920343,4297,1049,264,122,427,0,1640,795
6037930400,1285,754,92,27,37,6,211,158
6037980001,28,11,3,1,1,0,2,10
6037980002,9,1,1,2,0,1,1,3
6037980003,0,0,0,0,0,0,0,0
6037980004,0,0,0,0,0,0,0,0
6037980005,3,0,0,0,1,0,0,2
6037980006,2,0,1,0,0,0,1,0
6037980007,5,0,2,0,0,0,1,2
6037980008,465,180,93,1,5,0,166,20
6037980009,52,24,7,0,4,0,8,9
6037980010,144,42,6,2,51,1,26,16
6037980011,140,46,30,4,14,0,26,20
6037980012,0,0,0,0,0,0,0,0
6037980013,62,18,17,0,9,0,13,5
6037980014,150,99,5,1,7,0,14,24
6037980015,1267,306,382,17,170,17,201,174
6037980016,222,53,20,3,15,0,97,34
6037980017,1192,605,324,11,27,3,134,88
6037980018,30,8,11,2,0,0,6,3
6037980019,128,81,5,0,5,0,8,29
6037980020,2,1,0,0,0,0,1,0
6037980021,56,19,3,0,10,0,12,12
6037980022,0,0,0,0,0,0,0,0
6037980023,19,8,0,0,0,0,0,11
6037980024,226,149,25,1,23,0,10,18
6037980025,518,57,242,1,77,8,62,71
6037980026,11,8,1,0,0,0,0,2
6037980028,11,2,1,0,1,0,0,7
6037980030,0,0,0,0,0,0,0,0
6037980031,1748,1319,261,32,92,0,16,28
6037980033,89,44,21,1,9,0,3,11
6037980034,110,29,17,0,7,3,43,11
6037980035,623,133,5,12,46,0,295,132
6037980036,616,79,14,15,245,0,181,82
6037980037,0,0,0,0,0,0,0,0
6037980038,4,0,0,0,0,0,0,4
6037980039,0,0,0,0,0,0,0,0
6037990100,0,0,0,0,0,0,0,0
6037990200,0,0,0,0,0,0,0,0
6037990300,0,0,0,0,0,0,0,0
